ticker,filing_type,period,filing_date,coupon_label,value,pct_of_portfolio
DX,10-Q,2017-09-30,2017-11-03,4.0%,273326.0,
DX,10-Q,2017-09-30,2017-11-03,TBA 4.0%,650000.0,
DX,10-Q,2018-03-31,2018-05-08,3.0%,240229.0,
DX,10-Q,2018-03-31,2018-05-08,4.0%,688534.0,
DX,10-Q,2018-03-31,2018-05-08,TBA 4.0%,725000.0,
DX,10-Q,2018-03-31,2018-05-08,TBA 4.5%,100000.0,
DX,10-Q,2018-06-30,2018-08-07,3.0%,234364.0,
DX,10-Q,2018-06-30,2018-08-07,4.0%,888778.0,
DX,10-Q,2018-06-30,2018-08-07,TBA 4.0%,515000.0,
DX,10-Q,2018-06-30,2018-08-07,TBA 4.5%,250000.0,
DX,10-Q,2018-09-30,2018-11-06,3.0%,228116.0,
DX,10-Q,2018-09-30,2018-11-06,4.0%,1339668.0,
DX,10-Q,2018-09-30,2018-11-06,4.5%,158111.0,
DX,10-Q,2018-09-30,2018-11-06,TBA 4.0%,211000.0,
DX,10-Q,2018-09-30,2018-11-06,TBA 4.5%,550000.0,
DX,10-Q,2019-03-31,2019-05-03,3.0%,219147.0,
DX,10-Q,2019-03-31,2019-05-03,4.0%,1820059.0,
DX,10-Q,2019-03-31,2019-05-03,4.5%,614587.0,
DX,10-Q,2019-03-31,2019-05-03,TBA 3.5%,250000.0,
DX,10-Q,2019-03-31,2019-05-03,TBA 4.0%,325000.0,
DX,10-Q,2019-03-31,2019-05-03,TBA 4.5%,140000.0,
DX,10-Q,2019-06-30,2019-08-06,3.0%,213194.0,
DX,10-Q,2019-06-30,2019-08-06,3.5%,511703.0,
DX,10-Q,2019-06-30,2019-08-06,4.0%,1659795.0,
DX,10-Q,2019-06-30,2019-08-06,4.5%,684300.0,
DX,10-Q,2019-06-30,2019-08-06,TBA 3.0%,245000.0,
DX,10-Q,2019-06-30,2019-08-06,TBA 3.5%,125000.0,
DX,10-Q,2019-09-30,2019-11-05,3.0%,223573.0,
DX,10-Q,2019-09-30,2019-11-05,4.0%,1651854.0,
DX,10-Q,2019-09-30,2019-11-05,4.5%,211429.0,
DX,10-Q,2019-09-30,2019-11-05,TBA 4.0%,110000.0,
DX,10-Q,2019-09-30,2019-11-05,TBA 4.5%,750000.0,
DX,10-Q,2020-03-31,2020-05-11,2.5%,110610.0,
DX,10-Q,2020-03-31,2020-05-11,3.0%,307380.0,
DX,10-Q,2020-03-31,2020-05-11,3.5%,538551.0,
DX,10-Q,2020-03-31,2020-05-11,4.0%,1352730.0,
DX,10-Q,2020-03-31,2020-05-11,4.5%,254413.0,
DX,10-Q,2020-03-31,2020-05-11,TBA 2.5%,135000.0,
DX,10-Q,2020-03-31,2020-05-11,TBA 3.0%,300000.0,
DX,10-Q,2020-03-31,2020-05-11,TBA 4.0%,-500000.0,
DX,10-Q,2020-06-30,2020-08-03,2.0%,790107.0,
DX,10-Q,2020-06-30,2020-08-03,2.5%,1003210.0,
DX,10-Q,2020-06-30,2020-08-03,4.0%,455435.0,
DX,10-Q,2020-06-30,2020-08-03,TBA 2.0%,500000.0,
DX,10-Q,2020-06-30,2020-08-03,TBA 2.5%,500000.0,
DX,10-Q,2020-09-30,2020-11-03,2.0%,778329.0,
DX,10-Q,2020-09-30,2020-11-03,2.5%,981588.0,
DX,10-Q,2020-09-30,2020-11-03,4.0%,399896.0,
DX,10-Q,2020-09-30,2020-11-03,TBA 2.0%,625000.0,
DX,10-Q,2021-03-31,2021-05-03,2.0%,664474.0,
DX,10-Q,2021-03-31,2021-05-03,2.5%,810213.0,
DX,10-Q,2021-03-31,2021-05-03,4.0%,244868.0,
DX,10-Q,2021-03-31,2021-05-03,TBA 2.0%,1035000.0,
DX,10-Q,2021-03-31,2021-05-03,TBA 2.5%,890000.0,
DX,10-Q,2021-06-30,2021-08-02,2.0%,907767.0,
DX,10-Q,2021-06-30,2021-08-02,2.5%,1244081.0,
DX,10-Q,2021-06-30,2021-08-02,4.0%,208875.0,
DX,10-Q,2021-06-30,2021-08-02,TBA 2.0%,915000.0,
DX,10-Q,2021-06-30,2021-08-02,TBA 2.5%,820000.0,
DX,10-Q,2021-09-30,2021-11-02,2.0%,880915.0,
DX,10-Q,2021-09-30,2021-11-02,2.5%,1209644.0,
DX,10-Q,2021-09-30,2021-11-02,4.0%,181897.0,
DX,10-Q,2021-09-30,2021-11-02,TBA 2.0%,1415000.0,
DX,10-Q,2021-09-30,2021-11-02,TBA 2.5%,190000.0,
DX,10-Q,2022-03-31,2022-05-02,2.0%,1279265.0,
DX,10-Q,2022-03-31,2022-05-02,2.5%,1483736.0,
DX,10-Q,2022-03-31,2022-05-02,4.0%,148355.0,
DX,10-Q,2022-03-31,2022-05-02,TBA 2.5%,200000.0,
DX,10-Q,2022-03-31,2022-05-02,TBA 3.0%,1020000.0,
DX,10-Q,2022-03-31,2022-05-02,TBA 3.5%,550000.0,
DX,10-Q,2022-06-30,2022-08-01,2.0%,1248457.0,
DX,10-Q,2022-06-30,2022-08-01,2.5%,1095110.0,
DX,10-Q,2022-06-30,2022-08-01,4.0%,135312.0,
DX,10-Q,2022-06-30,2022-08-01,TBA 2.5%,353000.0,
DX,10-Q,2022-06-30,2022-08-01,TBA 3.0%,1020000.0,
DX,10-Q,2022-06-30,2022-08-01,TBA 3.5%,800000.0,
DX,10-Q,2022-06-30,2022-08-01,TBA 4.0%,800000.0,
DX,10-Q,2022-06-30,2022-08-01,TBA 4.5%,350000.0,
DX,10-Q,2022-09-30,2022-10-31,2.0%,1216522.0,
DX,10-Q,2022-09-30,2022-10-31,2.5%,673133.0,
DX,10-Q,2022-09-30,2022-10-31,4.0%,333469.0,
DX,10-Q,2022-09-30,2022-10-31,4.5%,815020.0,
DX,10-Q,2022-09-30,2022-10-31,5.0%,125900.0,
DX,10-Q,2022-09-30,2022-10-31,TBA 2.5%,400000.0,
DX,10-Q,2022-09-30,2022-10-31,TBA 3.5%,800000.0,
DX,10-Q,2022-09-30,2022-10-31,TBA 4.0%,1539000.0,
DX,10-Q,2022-09-30,2022-10-31,TBA 4.5%,780000.0,
DX,10-Q,2023-03-31,2023-04-28,2.0%,1051974.0,
DX,10-Q,2023-03-31,2023-04-28,2.5%,649246.0,
DX,10-Q,2023-03-31,2023-04-28,4.0%,319350.0,
DX,10-Q,2023-03-31,2023-04-28,4.5%,909477.0,
DX,10-Q,2023-03-31,2023-04-28,5.0%,321515.0,
DX,10-Q,2023-03-31,2023-04-28,TBA 4.0%,547000.0,
DX,10-Q,2023-03-31,2023-04-28,TBA 4.5%,460000.0,
DX,10-Q,2023-03-31,2023-04-28,TBA 5.0%,2345000.0,
DX,10-Q,2023-03-31,2023-04-28,TBA 5.5%,400000.0,
DX,10-Q,2023-06-30,2023-07-28,2.0%,738366.0,
DX,10-Q,2023-06-30,2023-07-28,2.5%,634256.0,
DX,10-Q,2023-06-30,2023-07-28,4.0%,368367.0,
DX,10-Q,2023-06-30,2023-07-28,4.5%,1117339.0,
DX,10-Q,2023-06-30,2023-07-28,5.0%,1554427.0,
DX,10-Q,2023-06-30,2023-07-28,5.5%,647735.0,
DX,10-Q,2023-06-30,2023-07-28,TBA 4.0%,357000.0,
DX,10-Q,2023-06-30,2023-07-28,TBA 4.5%,440000.0,
DX,10-Q,2023-06-30,2023-07-28,TBA 5.0%,1102000.0,
DX,10-Q,2023-06-30,2023-07-28,TBA 5.5%,277000.0,
DX,10-Q,2023-09-30,2023-11-06,2.0%,721068.0,
DX,10-Q,2023-09-30,2023-11-06,2.5%,619348.0,
DX,10-Q,2023-09-30,2023-11-06,4.0%,361219.0,
DX,10-Q,2023-09-30,2023-11-06,4.5%,1356558.0,
DX,10-Q,2023-09-30,2023-11-06,5.0%,1883657.0,
DX,10-Q,2023-09-30,2023-11-06,5.5%,911842.0,
DX,10-Q,2023-09-30,2023-11-06,TBA 4.0%,262000.0,
DX,10-Q,2023-09-30,2023-11-06,TBA 4.5%,273000.0,
DX,10-Q,2023-09-30,2023-11-06,TBA 5.0%,735000.0,
DX,10-Q,2023-09-30,2023-11-06,TBA 5.5%,200000.0,
DX,10-Q,2023-09-30,2023-11-06,TBA 6.0%,200000.0,
DX,10-Q,2024-03-31,2024-04-26,2.0%,696233.0,
DX,10-Q,2024-03-31,2024-04-26,2.5%,598717.0,
DX,10-Q,2024-03-31,2024-04-26,4.0%,347937.0,
DX,10-Q,2024-03-31,2024-04-26,4.5%,1363175.0,
DX,10-Q,2024-03-31,2024-04-26,5.0%,2037775.0,
DX,10-Q,2024-03-31,2024-04-26,5.5%,885118.0,
DX,10-Q,2024-03-31,2024-04-26,TBA 4.0%,262000.0,
DX,10-Q,2024-03-31,2024-04-26,TBA 4.5%,223000.0,
DX,10-Q,2024-03-31,2024-04-26,TBA 5.0%,518000.0,
DX,10-Q,2024-03-31,2024-04-26,TBA 5.5%,1250000.0,
DX,10-Q,2024-03-31,2024-04-26,TBA 6.0%,200000.0,
DX,10-Q,2024-06-30,2024-07-26,2.0%,682622.0,
DX,10-Q,2024-06-30,2024-07-26,2.5%,583629.0,
DX,10-Q,2024-06-30,2024-07-26,4.0%,340558.0,
DX,10-Q,2024-06-30,2024-07-26,4.5%,1387896.0,
DX,10-Q,2024-06-30,2024-07-26,5.0%,1996271.0,
DX,10-Q,2024-06-30,2024-07-26,5.5%,1073941.0,
DX,10-Q,2024-06-30,2024-07-26,6.0%,288922.0,
DX,10-Q,2024-06-30,2024-07-26,TBA 4.0%,262000.0,
DX,10-Q,2024-06-30,2024-07-26,TBA 4.5%,183000.0,
DX,10-Q,2024-06-30,2024-07-26,TBA 5.0%,275000.0,
DX,10-Q,2024-06-30,2024-07-26,TBA 5.5%,1982000.0,
DX,10-Q,2024-06-30,2024-07-26,TBA 6.0%,37000.0,
DX,10-Q,2024-09-30,2024-10-28,2.0%,668416.0,
DX,10-Q,2024-09-30,2024-10-28,2.5%,571513.0,
DX,10-Q,2024-09-30,2024-10-28,4.0%,331722.0,
DX,10-Q,2024-09-30,2024-10-28,4.5%,1354851.0,
DX,10-Q,2024-09-30,2024-10-28,5.0%,2062913.0,
DX,10-Q,2024-09-30,2024-10-28,5.5%,1950064.0,
DX,10-Q,2024-09-30,2024-10-28,6.0%,315455.0,
DX,10-Q,2024-09-30,2024-10-28,TBA 4.0%,462000.0,
DX,10-Q,2024-09-30,2024-10-28,TBA 4.5%,183000.0,
DX,10-Q,2024-09-30,2024-10-28,TBA 5.0%,767000.0,
DX,10-Q,2024-09-30,2024-10-28,TBA 5.5%,592000.0,
DX,10-Q,2025-03-31,2025-04-30,2.0%,643738.0,
DX,10-Q,2025-03-31,2025-04-30,2.5%,552105.0,
DX,10-Q,2025-03-31,2025-04-30,4.0%,317616.0,
DX,10-Q,2025-03-31,2025-04-30,4.5%,1640950.0,
DX,10-Q,2025-03-31,2025-04-30,5.0%,2405465.0,
DX,10-Q,2025-03-31,2025-04-30,5.5%,2634702.0,
DX,10-Q,2025-03-31,2025-04-30,6.0%,296335.0,
DX,10-Q,2025-03-31,2025-04-30,TBA 4.0%,1282000.0,
DX,10-Q,2025-03-31,2025-04-30,TBA 4.5%,387000.0,
DX,10-Q,2025-03-31,2025-04-30,TBA 5.0%,549000.0,
DX,10-Q,2025-03-31,2025-04-30,TBA 5.5%,631000.0,
DX,10-Q,2025-06-30,2025-07-28,2.0%,629325.0,
DX,10-Q,2025-06-30,2025-07-28,2.5%,541015.0,
DX,10-Q,2025-06-30,2025-07-28,4.0%,309051.0,
DX,10-Q,2025-06-30,2025-07-28,4.5%,1823473.0,
DX,10-Q,2025-06-30,2025-07-28,5.0%,2868556.0,
DX,10-Q,2025-06-30,2025-07-28,5.5%,3779307.0,
DX,10-Q,2025-06-30,2025-07-28,6.0%,288534.0,
DX,10-Q,2025-06-30,2025-07-28,TBA 4.0%,1282000.0,
DX,10-Q,2025-06-30,2025-07-28,TBA 4.5% (1),870000.0,
DX,10-Q,2025-06-30,2025-07-28,TBA 5.0%,922000.0,
DX,10-Q,2025-06-30,2025-07-28,TBA 5.5%,728000.0,
DX,10-Q,2025-09-30,2025-10-27,2.0%,655356.0,
DX,10-Q,2025-09-30,2025-10-27,2.5%,561625.0,
DX,10-Q,2025-09-30,2025-10-27,4.0%,324615.0,
DX,10-Q,2025-09-30,2025-10-27,4.5%,1323371.0,
DX,10-Q,2025-09-30,2025-10-27,5.0%,2356262.0,
DX,10-Q,2025-09-30,2025-10-27,5.5%,2193064.0,
DX,10-Q,2025-09-30,2025-10-27,6.0%,303470.0,
DX,10-Q,2025-09-30,2025-10-27,TBA 4.0%,462000.0,
DX,10-Q,2025-09-30,2025-10-27,TBA 4.5%,383000.0,
DX,10-Q,2025-09-30,2025-10-27,TBA 5.0%,710000.0,
DX,10-Q,2025-09-30,2025-10-27,TBA 5.5%,864000.0,
IVR,10-Q,2014-03-31,2014-05-06,"30 year fixed-rate, at fair value",12171821.0,
IVR,10-Q,2014-03-31,2014-05-06,"15 year fixed-rate, at fair value",2089507.0,
IVR,10-Q,2014-03-31,2014-05-06,"Hybrid ARM, at fair value",2076825.0,
IVR,10-Q,2014-03-31,2014-05-06,"ARM, at fair value",358691.0,
IVR,10-Q,2014-03-31,2014-05-06,"Agency CMO, at fair value",503079.0,
IVR,10-Q,2014-06-30,2014-08-06,"30 year fixed-rate, at fair value",10561425.0,
IVR,10-Q,2014-06-30,2014-08-06,"15 year fixed-rate, at fair value",1956448.0,
IVR,10-Q,2014-06-30,2014-08-06,"Hybrid ARM, at fair value",2613337.0,
IVR,10-Q,2014-06-30,2014-08-06,"ARM, at fair value",561284.0,
IVR,10-Q,2014-06-30,2014-08-06,"Agency CMO, at fair value",511476.0,
IVR,10-Q,2014-09-30,2014-11-06,"30 year fixed-rate, at fair value",9021759.0,
IVR,10-Q,2014-09-30,2014-11-06,"15 year fixed-rate, at fair value",1839804.0,
IVR,10-Q,2014-09-30,2014-11-06,"Hybrid ARM, at fair value",2650321.0,
IVR,10-Q,2014-09-30,2014-11-06,"ARM, at fair value",532880.0,
IVR,10-Q,2014-09-30,2014-11-06,"Agency CMO, at fair value",482644.0,
IVR,10-Q,2015-03-31,2015-05-07,"30 year fixed-rate, at fair value",6427383.0,
IVR,10-Q,2015-03-31,2015-05-07,"15 year fixed-rate, at fair value",1840250.0,
IVR,10-Q,2015-03-31,2015-05-07,"Hybrid ARM, at fair value",2976918.0,
IVR,10-Q,2015-03-31,2015-05-07,"ARM, at fair value",546782.0,
IVR,10-Q,2015-03-31,2015-05-07,"Agency CMO, at fair value",467229.0,
IVR,10-Q,2015-06-30,2015-08-17,"30 year fixed-rate, at fair value",6239995.0,
IVR,10-Q,2015-06-30,2015-08-17,"15 year fixed-rate, at fair value",1737320.0,
IVR,10-Q,2015-06-30,2015-08-17,"Hybrid ARM, at fair value",3428399.0,
IVR,10-Q,2015-06-30,2015-08-17,"ARM, at fair value",561284.0,
IVR,10-Q,2015-06-30,2015-08-17,"Agency CMO, at fair value",510435.0,
IVR,10-Q,2015-09-30,2015-11-03,"30 year fixed-rate, at fair value",4901116.0,
IVR,10-Q,2015-09-30,2015-11-03,"15 year fixed-rate, at fair value",1702382.0,
IVR,10-Q,2015-09-30,2015-11-03,"Hybrid ARM, at fair value",3447613.0,
IVR,10-Q,2015-09-30,2015-11-03,"ARM, at fair value",546782.0,
IVR,10-Q,2015-09-30,2015-11-03,"Agency CMO, at fair value",453748.0,
IVR,10-Q,2016-03-31,2016-05-10,"30 year fixed-rate, at fair value",4623456.0,
IVR,10-Q,2016-03-31,2016-05-10,"15 year fixed-rate, at fair value",1840250.0,
IVR,10-Q,2016-03-31,2016-05-10,"Hybrid ARM, at fair value",3309525.0,
IVR,10-Q,2016-03-31,2016-05-10,"ARM, at fair value",463342.0,
IVR,10-Q,2016-03-31,2016-05-10,"Agency CMO, at fair value",443249.0,
IVR,10-Q,2016-06-30,2016-08-08,"30 year fixed-rate, at fair value",4356658.0,
IVR,10-Q,2016-06-30,2016-08-08,"15 year fixed-rate, at fair value",2563350.0,
IVR,10-Q,2016-06-30,2016-08-08,"Hybrid ARM, at fair value",3428399.0,
IVR,10-Q,2016-06-30,2016-08-08,"ARM, at fair value",473596.0,
IVR,10-Q,2016-06-30,2016-08-08,"Agency CMO, at fair value",438866.0,
IVR,10-Q,2016-09-30,2016-11-03,"30 year fixed-rate, at fair value",4214946.0,
IVR,10-Q,2016-09-30,2016-11-03,"15 year fixed-rate, at fair value",3637952.0,
IVR,10-Q,2016-09-30,2016-11-03,"Hybrid ARM, at fair value",3447613.0,
IVR,10-Q,2016-09-30,2016-11-03,"ARM, at fair value",452831.0,
IVR,10-Q,2016-09-30,2016-11-03,"Agency CMO, at fair value",416662.0,
IVR,10-Q,2017-03-31,2017-05-04,"30 year fixed-rate, at fair value",4492324.0,
IVR,10-Q,2017-03-31,2017-05-04,"15 year fixed-rate, at fair value",3557928.0,
IVR,10-Q,2017-03-31,2017-05-04,"Hybrid ARM, at fair value",3040726.0,
IVR,10-Q,2017-03-31,2017-05-04,"ARM, at fair value",413649.0,
IVR,10-Q,2017-03-31,2017-05-04,"Agency CMO, at fair value",410569.0,
IVR,10-Q,2017-06-30,2017-08-07,"30 year fixed-rate, at fair value",5069116.0,
IVR,10-Q,2017-06-30,2017-08-07,"15 year fixed-rate, at fair value",3557928.0,
IVR,10-Q,2017-06-30,2017-08-07,"Hybrid ARM, at fair value",2879988.0,
IVR,10-Q,2017-06-30,2017-08-07,"ARM, at fair value",364334.0,
IVR,10-Q,2017-06-30,2017-08-07,"Agency CMO, at fair value",395265.0,
IVR,10-Q,2017-09-30,2017-11-07,"30 year fixed-rate, at fair value",7386544.0,
IVR,10-Q,2017-09-30,2017-11-07,"15 year fixed-rate, at fair value",3637952.0,
IVR,10-Q,2017-09-30,2017-11-07,"Hybrid ARM, at fair value",2684108.0,
IVR,10-Q,2017-09-30,2017-11-07,"ARM, at fair value",331953.0,
IVR,10-Q,2017-09-30,2017-11-07,"Agency CMO, at fair value",364036.0,
IVR,10-Q,2018-03-31,2018-05-03,"30 year fixed-rate, at fair value",7662038.0,
IVR,10-Q,2018-03-31,2018-05-03,"15 year fixed-rate, at fair value",3418231.0,
IVR,10-Q,2018-03-31,2018-05-03,"Hybrid ARM, at fair value",2101319.0,
IVR,10-Q,2018-03-31,2018-05-03,"ARM, at fair value",290690.0,
IVR,10-Q,2018-03-31,2018-05-03,"Agency CMO, at fair value",319718.0,
IVR,10-Q,2018-06-30,2018-08-07,"30 year fixed-rate, at fair value",7665139.0,
IVR,10-Q,2018-06-30,2018-08-07,"15 year fixed-rate, at fair value",3276780.0,
IVR,10-Q,2018-06-30,2018-08-07,"Hybrid ARM, at fair value",1934015.0,
IVR,10-Q,2018-06-30,2018-08-07,"ARM, at fair value",274574.0,
IVR,10-Q,2018-06-30,2018-08-07,"Agency CMO, at fair value",298266.0,
IVR,10-Q,2018-09-30,2018-11-07,"30 year fixed-rate, at fair value",10499050.0,
IVR,10-Q,2018-09-30,2018-11-07,"15 year fixed-rate, at fair value",3134880.0,
IVR,10-Q,2018-09-30,2018-11-07,"Hybrid ARM, at fair value",1819513.0,
IVR,10-Q,2018-09-30,2018-11-07,"ARM, at fair value",254766.0,
IVR,10-Q,2018-09-30,2018-11-07,"Agency CMO, at fair value",274139.0,
IVR,10-Q,2019-03-31,2019-05-08,"30 year fixed-rate, at fair value",12716636.0,
IVR,10-Q,2019-03-31,2019-05-08,"15 year fixed-rate, at fair value",2609552.0,
IVR,10-Q,2019-03-31,2019-05-08,"Hybrid ARM, at fair value",1623538.0,
IVR,10-Q,2019-03-31,2019-05-08,"ARM, at fair value",227666.0,
IVR,10-Q,2019-03-31,2019-05-08,"Agency CMO, at fair value",327151.0,
IVR,10-Q,2019-06-30,2019-08-07,"30 year fixed-rate, at fair value",12077091.0,
IVR,10-Q,2019-06-30,2019-08-07,"15 year fixed-rate, at fair value",2523184.0,
IVR,10-Q,2019-06-30,2019-08-07,"Hybrid ARM, at fair value",1567051.0,
IVR,10-Q,2019-06-30,2019-08-07,"ARM, at fair value",214801.0,
IVR,10-Q,2019-06-30,2019-08-07,"Agency CMO, at fair value",413164.0,
IVR,10-Q,2019-09-30,2019-11-07,"30 year fixed-rate, at fair value",12044907.0,
IVR,10-Q,2019-09-30,2019-11-07,"15 year fixed-rate, at fair value",602159.0,
IVR,10-Q,2019-09-30,2019-11-07,"Hybrid ARM, at fair value",1155101.0,
IVR,10-Q,2019-09-30,2019-11-07,"Agency CMO, at fair value",447392.0,
IVR,10-Q,2020-03-31,2020-06-22,15 year fixed-rate,71166.0,
IVR,10-Q,2020-03-31,2020-06-22,30 year fixed-rate,1421162.0,
IVR,10-Q,2020-03-31,2020-06-22,Hybrid ARM *,2672.0,
IVR,10-Q,2020-03-31,2020-06-22,Agency-CMO (2),532411.0,
IVR,10-Q,2020-06-30,2020-08-06,15 year fixed-rate,3125.0,
IVR,10-Q,2020-06-30,2020-08-06,30 year fixed-rate,6828.0,
IVR,10-Q,2020-06-30,2020-08-06,Agency-CMO (2),22087.0,
IVR,10-Q,2020-09-30,2020-11-09,1.5%,106685.0,
IVR,10-Q,2020-09-30,2020-11-09,2.0%,2090689.0,
IVR,10-Q,2020-09-30,2020-11-09,2.5%,2480370.0,
IVR,10-Q,2020-09-30,2020-11-09,3.0%,582457.0,
IVR,10-Q,2021-03-31,2021-05-05,2.0%,4135167.0,
IVR,10-Q,2021-03-31,2021-05-05,2.5%,4255013.0,
IVR,10-Q,2021-03-31,2021-05-05,3.0%,607738.0,
IVR,10-Q,2021-06-30,2021-08-04,2.0%,3893021.0,
IVR,10-Q,2021-06-30,2021-08-04,2.5%,2567396.0,
IVR,10-Q,2021-06-30,2021-08-04,3.0%,2182413.0,
IVR,10-Q,2021-09-30,2021-11-03,2.0%,3829453.0,
IVR,10-Q,2021-09-30,2021-11-03,2.5%,2453797.0,
IVR,10-Q,2021-09-30,2021-11-03,3.0%,2190944.0,
IVR,10-Q,2021-09-30,2021-11-03,3.5%,251714.0,
IVR,10-Q,2022-03-31,2022-05-04,2.0%,1911141.0,
IVR,10-Q,2022-03-31,2022-05-04,2.5%,1938205.0,
IVR,10-Q,2022-03-31,2022-05-04,3.0%,2012633.0,
IVR,10-Q,2022-03-31,2022-05-04,3.5%,237075.0,
IVR,10-Q,2022-06-30,2022-08-04,2.0%,2408404.0,
IVR,10-Q,2022-06-30,2022-08-04,2.5%,2877568.0,
IVR,10-Q,2022-06-30,2022-08-04,3.0%,636413.0,
IVR,10-Q,2022-06-30,2022-08-04,3.5%,900002.0,
IVR,10-Q,2022-06-30,2022-08-04,4.0%,911599.0,
IVR,10-Q,2022-06-30,2022-08-04,4.5%,1011921.0,
IVR,10-Q,2022-06-30,2022-08-04,5.0%,342516.0,
IVR,10-Q,2022-09-30,2022-11-02,2.0%,2408404.0,
IVR,10-Q,2022-09-30,2022-11-02,2.5%,2877568.0,
IVR,10-Q,2022-09-30,2022-11-02,3.0%,201298.0,
IVR,10-Q,2022-09-30,2022-11-02,3.5%,237075.0,
IVR,10-Q,2022-09-30,2022-11-02,4.0%,855876.0,
IVR,10-Q,2022-09-30,2022-11-02,4.5%,1548557.0,
IVR,10-Q,2022-09-30,2022-11-02,5.0%,1486108.0,
IVR,10-Q,2022-09-30,2022-11-02,5.5%,160903.0,
IVR,10-Q,2023-03-31,2023-05-09,2.0%,1911141.0,
IVR,10-Q,2023-03-31,2023-05-09,2.5%,1938205.0,
IVR,10-Q,2023-03-31,2023-05-09,3.0%,2012633.0,
IVR,10-Q,2023-03-31,2023-05-09,4.0%,770111.0,
IVR,10-Q,2023-03-31,2023-05-09,4.5%,1445923.0,
IVR,10-Q,2023-03-31,2023-05-09,5.0%,1539794.0,
IVR,10-Q,2023-03-31,2023-05-09,5.5%,1565114.0,
IVR,10-Q,2023-06-30,2023-08-03,3.0%,636413.0,
IVR,10-Q,2023-06-30,2023-08-03,3.5%,900002.0,
IVR,10-Q,2023-06-30,2023-08-03,4.0%,871876.0,
IVR,10-Q,2023-06-30,2023-08-03,4.5%,1400379.0,
IVR,10-Q,2023-06-30,2023-08-03,5.0%,1588177.0,
IVR,10-Q,2023-06-30,2023-08-03,5.5%,1523565.0,
IVR,10-Q,2023-09-30,2023-11-06,3.0%,201298.0,
IVR,10-Q,2023-09-30,2023-11-06,4.0%,1218869.0,
IVR,10-Q,2023-09-30,2023-11-06,4.5%,1313632.0,
IVR,10-Q,2023-09-30,2023-11-06,5.0%,1424615.0,
IVR,10-Q,2023-09-30,2023-11-06,5.5%,1374853.0,
IVR,10-Q,2024-03-31,2024-05-08,4.0%,764780.0,
IVR,10-Q,2024-03-31,2024-05-08,4.5%,892872.0,
IVR,10-Q,2024-03-31,2024-05-08,5.0%,1001505.0,
IVR,10-Q,2024-03-31,2024-05-08,5.5%,992970.0,
IVR,10-Q,2024-03-31,2024-05-08,6.0%,996925.0,
IVR,10-Q,2024-06-30,2024-08-08,4.0%,562192.0,
IVR,10-Q,2024-06-30,2024-08-08,4.5%,868511.0,
IVR,10-Q,2024-06-30,2024-08-08,5.0%,876344.0,
IVR,10-Q,2024-06-30,2024-08-08,5.5%,965700.0,
IVR,10-Q,2024-06-30,2024-08-08,6.0%,1087049.0,
IVR,10-Q,2024-09-30,2024-11-05,4.0%,577105.0,
IVR,10-Q,2024-09-30,2024-11-05,4.5%,703865.0,
IVR,10-Q,2024-09-30,2024-11-05,5.0%,1147475.0,
IVR,10-Q,2024-09-30,2024-11-05,5.5%,1260678.0,
IVR,10-Q,2024-09-30,2024-11-05,6.0%,1418691.0,
IVR,10-Q,2025-03-31,2025-05-07,4.0%,369321.0,
IVR,10-Q,2025-03-31,2025-05-07,4.5%,657554.0,
IVR,10-Q,2025-03-31,2025-05-07,5.0%,993414.0,
IVR,10-Q,2025-03-31,2025-05-07,5.5%,1414961.0,
IVR,10-Q,2025-03-31,2025-05-07,6.0%,1471826.0,
IVR,10-Q,2025-03-31,2025-05-07,6.5%,436908.0,
IVR,10-Q,2025-06-30,2025-08-08,4.0%,369321.0,
IVR,10-Q,2025-06-30,2025-08-08,4.5%,640423.0,
IVR,10-Q,2025-06-30,2025-08-08,5.0%,967373.0,
IVR,10-Q,2025-06-30,2025-08-08,5.5%,1035347.0,
IVR,10-Q,2025-06-30,2025-08-08,6.0%,1259271.0,
IVR,10-Q,2025-06-30,2025-08-08,6.5%,319789.0,
IVR,10-Q,2025-09-30,2025-11-05,4.0%,369321.0,
IVR,10-Q,2025-09-30,2025-11-05,4.5%,745869.0,
IVR,10-Q,2025-09-30,2025-11-05,5.0%,1238419.0,
IVR,10-Q,2025-09-30,2025-11-05,5.5%,1224244.0,
IVR,10-Q,2025-09-30,2025-11-05,6.0%,1340686.0,
IVR,10-Q,2025-09-30,2025-11-05,6.5%,229541.0,
TWO,10-Q,2014-03-31,2014-05-08,Floating,2432248.0,
TWO,10-Q,2014-03-31,2014-05-08,Floating,967386.0,
TWO,10-Q,2014-06-30,2014-08-07,Floating,2495162.0,
TWO,10-Q,2014-06-30,2014-08-07,Floating,594015.0,
TWO,10-Q,2014-09-30,2014-11-05,Floating,2590663.0,
TWO,10-Q,2014-09-30,2014-11-05,Floating,182781.0,
TWO,10-Q,2015-03-31,2015-05-07,Floating,2608888.0,
TWO,10-Q,2015-03-31,2015-05-07,Floating,171679.0,
TWO,10-Q,2015-06-30,2015-08-05,Floating,2487118.0,
TWO,10-Q,2015-06-30,2015-08-05,Floating,163766.0,
TWO,10-Q,2015-09-30,2015-11-05,Floating,2520774.0,
TWO,10-Q,2015-09-30,2015-11-05,Floating,157551.0,
TWO,10-Q,2016-03-31,2016-05-05,3.0-3.5%,2529532.0,
